Speed_Avg,Brake_Frequency,Brake_Intensity,Throttle_Variance,Energy_Consumption,Range_Est,Label_Driver
75.0,5.0,8.2,13.49,0.167,128.5,1
69.1,7.3,17.2,6.75,0.118,183.5,1
35.9,23.0,0.0,9.61,0.294,87.7,1
27.9,11.9,33.6,35.53,0.21,134.1,0
41.5,1.0,0.1,10.65,0.208,125.8,1
40.1,0.0,41.9,26.62,0.166,201.2,0
79.5,4.6,5.7,10.06,0.163,76.3,1
54.5,15.2,26.3,17.97,0.14,160.6,0
29.3,4.6,4.9,8.35,0.182,162.2,0
48.4,21.4,43.8,29.99,0.053,144.5,0
5.7,3.0,12.6,3.79,0.212,216.2,2
77.8,1.5,19.3,12.18,0.171,165.5,1
4.1,19.2,7.5,1.98,0.157,235.6,1
11.2,11.8,21.8,24.29,0.14,77.8,0
21.4,13.6,37.8,18.95,0.219,160.0,0
56.5,4.5,19.3,14.8,0.144,95.4,1
42.6,5.1,24.6,6.05,0.089,99.5,0
21.8,16.7,50.5,13.86,0.115,206.9,0
59.0,0.0,0.0,9.23,0.177,217.5,1
58.4,1.6,14.7,1.09,0.264,102.9,1
12.2,15.4,0.0,8.17,0.186,175.3,1
43.9,8.7,90.8,40.84,0.175,192.9,2
33.7,10.8,52.8,6.41,0.18,117.2,0
55.6,2.0,2.1,2.77,0.164,165.4,1
34.9,8.2,32.2,29.59,0.139,68.2,0
45.0,23.0,26.5,49.89,0.146,156.7,0
48.9,27.0,22.4,17.35,0.204,102.2,0
47.0,23.0,14.0,18.84,0.195,129.1,0
35.5,0.9,30.1,5.51,0.161,205.7,1
25.7,12.2,29.1,20.74,0.113,186.6,0
30.4,1.4,40.0,18.48,0.161,187.1,0
56.1,6.7,9.6,13.01,0.145,159.0,1
76.9,2.0,18.1,5.22,0.115,161.8,1
61.5,5.3,21.9,15.91,0.096,138.0,1
44.4,6.0,24.8,12.25,0.126,242.4,0
18.2,12.7,68.4,6.49,0.064,167.6,0
31.8,20.7,33.4,5.0,0.162,150.7,0
86.6,0.0,100.0,42.76,0.195,157.6,0
50.8,1.1,76.6,46.81,0.063,138.4,2
71.9,5.2,22.9,5.25,0.105,91.9,1
43.8,4.8,59.8,10.58,0.064,113.8,0
39.0,18.5,35.8,24.4,0.155,124.5,0
44.3,5.0,51.8,23.35,0.152,83.2,0
57.5,4.0,16.8,13.79,0.131,193.3,1
82.3,4.0,0.2,18.06,0.064,97.9,1
75.6,3.8,88.2,59.69,0.205,118.0,2
26.1,20.7,37.7,14.11,0.253,151.9,0
28.8,17.8,36.3,28.15,0.302,191.6,0
22.9,9.0,55.4,17.63,0.118,133.0,0
66.2,3.7,0.0,13.22,0.203,150.9,1
14.8,12.5,4.7,9.36,0.235,119.7,1
46.6,14.0,31.2,16.87,0.123,206.2,0
33.1,0.0,44.0,36.35,0.227,156.8,0
88.3,0.0,18.9,6.05,0.175,150.6,1
37.5,21.3,52.9,32.03,0.149,157.0,0
97.5,3.0,11.2,10.32,0.152,168.9,1
65.6,7.7,19.1,12.0,0.189,155.4,1
35.3,24.2,61.4,22.42,0.176,238.6,0
37.7,5.5,27.0,10.38,0.2,147.8,0
42.0,16.0,33.9,12.22,0.144,203.2,0
17.1,26.6,28.0,13.08,0.202,159.4,0
41.8,3.8,23.0,17.02,0.119,206.5,1
44.9,1.4,19.2,0.0,0.136,159.0,1
86.7,1.0,28.7,14.82,0.087,119.7,1
79.1,4.3,14.8,21.56,0.215,190.5,1
44.7,2.4,9.7,11.26,0.162,112.3,2
32.3,25.0,30.3,20.88,0.178,118.0,0
10.1,19.4,0.0,0.0,0.114,145.2,1
19.1,15.3,29.0,24.57,0.184,140.8,0
25.8,13.4,11.0,8.66,0.1,179.1,1
12.1,19.6,38.4,15.23,0.043,95.0,1
42.7,19.1,27.0,29.34,0.135,234.1,0
43.5,21.7,30.6,17.26,0.141,179.8,1
50.5,32.1,39.3,16.65,0.136,170.0,0
55.4,10.7,29.4,30.31,0.107,135.7,0
41.2,2.6,36.3,29.32,0.158,162.7,0
65.7,2.9,7.6,3.75,0.195,154.7,1
59.0,16.5,37.9,21.32,0.115,194.4,0
27.2,8.8,74.0,30.15,0.14,156.7,2
51.5,20.2,23.5,6.87,0.099,78.5,0
20.4,17.4,40.2,21.56,0.148,216.2,0
57.6,0.0,7.1,9.29,0.172,208.3,1
48.7,0.0,14.9,9.76,0.142,176.3,1
18.0,4.0,11.3,15.81,0.212,91.2,0
40.8,10.5,73.8,52.62,0.135,128.8,2
61.9,11.1,49.7,32.18,0.109,125.3,0
61.7,0.1,19.2,8.85,0.118,134.8,1
66.1,0.0,23.9,7.84,0.022,204.3,1
20.2,17.4,0.0,13.62,0.122,141.8,1
26.5,10.7,21.4,17.08,0.063,153.9,0
41.0,3.8,12.1,3.86,0.192,202.7,0
44.8,2.4,14.7,13.74,0.115,115.3,1
35.9,13.1,30.6,27.04,0.091,54.2,0
65.7,3.9,16.8,11.17,0.134,92.5,1
36.6,6.1,83.7,36.92,0.113,151.0,2
42.0,1.0,3.4,12.87,0.159,91.9,1
33.1,12.5,53.3,29.95,0.136,152.6,0
36.5,8.5,73.8,67.35,0.078,119.6,2
43.3,1.2,100.0,49.04,0.066,98.0,2
19.2,1.6,82.3,79.0,0.137,174.6,2
32.6,30.0,39.0,23.84,0.179,189.2,0
43.1,26.9,34.2,40.99,0.147,144.7,0
56.0,4.1,12.4,10.57,0.113,92.1,2
13.2,12.6,48.0,15.36,0.154,111.7,0
97.8,1.0,1.5,20.37,0.212,150.6,1
19.5,22.2,28.9,16.32,0.117,171.3,1
5.3,11.5,34.5,21.21,0.116,206.3,0
73.0,3.9,12.5,11.81,0.229,166.7,1
80.3,2.1,10.3,20.01,0.142,172.7,1
61.1,10.7,84.3,45.97,0.199,224.5,2
36.0,8.9,45.6,27.84,0.158,162.7,0
13.1,26.6,33.3,37.78,0.13,193.8,0
55.1,5.4,0.0,20.51,0.195,156.8,1
41.6,15.9,32.7,6.51,0.241,124.1,0
89.2,6.8,82.8,35.75,0.108,130.5,2
50.3,4.8,45.1,2.79,0.257,208.3,1
19.5,21.2,18.2,12.16,0.113,72.7,0
77.9,6.4,88.0,36.96,0.118,128.5,2
35.0,10.9,25.0,13.25,0.145,131.4,0
35.6,26.3,28.1,12.84,0.107,174.1,0
19.0,21.5,35.9,30.31,0.145,107.6,0
71.8,4.1,16.1,12.39,0.163,88.6,1
76.4,3.5,15.8,9.69,0.17,197.5,1
65.8,7.5,22.0,15.97,0.145,211.5,1
46.4,1.9,71.0,75.96,0.19,200.8,2
61.9,0.6,19.6,11.34,0.148,53.1,1
63.8,0.6,6.3,8.93,0.102,115.2,1
33.9,4.6,10.2,10.57,0.122,172.9,1
67.0,1.0,17.1,8.81,0.049,181.0,1
24.0,23.0,34.9,1.65,0.204,102.9,0
90.8,1.9,14.5,9.34,0.141,174.3,1
87.0,0.6,28.8,0.71,0.095,168.5,1
37.6,18.6,53.0,21.37,0.223,172.0,0
45.9,14.1,24.1,7.04,0.143,176.1,0
105.2,0.0,17.7,11.54,0.195,128.5,1
59.3,0.0,12.7,0.0,0.148,161.7,1
44.0,7.4,33.7,11.0,0.124,132.3,0
1.4,23.7,41.3,8.6,0.181,159.4,0
37.2,7.7,16.0,8.88,0.113,116.0,0
80.2,0.0,9.3,14.92,0.174,164.2,1
31.0,3.9,45.5,23.52,0.148,174.7,0
27.2,14.0,7.5,8.38,0.264,162.0,1
56.0,8.5,7.4,8.6,0.116,136.8,1
64.9,2.9,23.0,5.17,0.231,118.5,1
10.6,12.5,22.8,24.82,0.217,149.5,0
47.3,3.8,23.8,6.32,0.104,195.8,1
37.1,6.2,93.7,35.33,0.207,180.5,2
51.2,6.6,33.3,6.83,0.233,152.8,0
36.9,17.3,49.2,31.23,0.107,101.9,0
17.0,0.0,59.9,31.16,0.081,228.9,0
88.1,0.4,39.3,14.81,0.181,177.1,1
34.3,17.0,18.6,23.39,0.05,134.2,0
13.6,11.3,45.7,17.8,0.167,111.0,0
60.7,7.2,31.5,8.57,0.12,137.5,1
42.3,0.0,38.0,4.6,0.165,161.8,1
22.9,18.8,18.3,28.81,0.194,47.5,0
81.9,12.1,88.3,54.81,0.174,115.1,2
50.7,1.5,52.3,10.07,0.094,169.7,0
32.1,20.3,13.1,8.11,0.133,219.0,0
44.9,20.5,40.1,11.68,0.182,131.5,0
24.3,17.9,31.9,11.45,0.212,173.0,1
84.2,8.7,78.9,84.09,0.039,223.5,2
40.2,3.2,38.9,0.0,0.086,133.5,0
16.2,20.0,13.2,41.24,0.177,143.7,0
36.5,17.9,87.6,35.32,0.141,78.0,2
21.3,25.5,34.2,3.67,0.165,209.7,0
57.7,0.8,0.0,7.97,0.218,190.1,1
40.4,2.0,14.9,5.91,0.147,99.5,1
0.0,23.1,50.3,8.98,0.183,102.4,0
26.2,0.0,18.0,13.51,0.123,73.6,1
42.1,22.6,51.5,32.51,0.165,205.7,0
35.0,18.3,43.5,38.18,0.138,124.7,0
5.9,15.6,10.3,35.08,0.029,160.8,0
73.6,5.8,19.4,9.69,0.183,193.5,1
25.9,7.3,47.0,24.06,0.1,132.0,0
81.5,1.2,9.9,17.77,0.059,160.7,1
8.4,18.6,46.2,22.52,0.118,180.8,0
46.5,13.9,23.5,24.0,0.128,124.0,0
91.8,1.0,29.5,6.53,0.179,183.7,1
63.8,5.4,0.9,10.82,0.183,187.4,1
75.2,2.2,11.3,7.89,0.124,132.6,1
30.3,13.9,43.9,25.02,0.131,112.9,0
27.2,11.7,54.6,15.37,0.167,147.5,0
12.2,29.0,31.0,21.85,0.12,0.9,0
43.3,24.5,37.7,10.42,0.144,189.3,0
28.8,10.9,10.4,19.22,0.194,180.1,0
107.1,3.0,2.3,1.31,0.159,122.2,1
97.2,0.0,90.0,95.57,0.1,138.1,2
60.8,6.2,75.0,31.25,0.173,181.7,2
18.2,22.5,26.5,40.21,0.143,169.3,0
70.4,0.0,32.5,2.53,0.231,154.8,1
47.8,4.3,100.0,43.07,0.122,147.6,2
52.9,26.8,45.2,22.85,0.212,105.9,0
9.8,12.3,12.1,32.62,0.09,180.7,0
40.5,10.4,36.1,36.5,0.207,127.3,0
30.3,11.3,34.7,11.75,0.28,150.5,0
57.1,4.5,12.7,6.65,0.114,99.1,1
17.8,3.1,6.3,14.82,0.202,123.7,1
73.0,9.4,74.3,92.47,0.231,172.5,2
45.9,4.4,21.7,17.71,0.199,162.7,0
64.1,0.0,0.0,12.81,0.177,223.5,2
0.0,4.2,39.5,23.15,0.147,104.5,0
16.1,12.6,1.2,7.33,0.136,141.5,1
26.6,32.3,39.8,35.46,0.069,138.1,0
49.6,9.3,7.1,10.25,0.182,173.8,1
74.2,4.4,47.1,25.56,0.219,155.5,0
30.0,22.0,36.3,20.52,0.169,132.9,0
17.0,28.6,32.5,13.12,0.074,141.1,0
78.0,0.0,16.4,19.11,0.09,190.4,1
29.7,20.3,34.4,23.07,0.252,150.1,0
20.6,11.4,0.0,15.32,0.159,124.0,0
33.8,10.8,71.9,64.34,0.168,157.0,2
61.1,5.8,94.4,73.7,0.175,258.3,2
44.2,22.6,32.7,23.08,0.183,154.6,0
45.6,9.8,30.2,37.66,0.105,198.5,0
16.6,15.2,32.9,11.02,0.174,59.6,1
50.9,5.8,13.8,8.02,0.145,165.3,1
28.7,8.5,29.0,14.75,0.175,137.7,0
21.3,21.8,41.9,14.82,0.071,168.9,0
87.8,0.0,4.4,8.94,0.126,185.5,1
55.8,3.3,100.0,57.01,0.109,176.7,2
70.5,6.3,26.4,10.92,0.106,175.8,1
36.2,0.4,16.0,2.56,0.185,147.0,1
50.5,4.4,49.8,0.0,0.128,196.6,0
102.0,6.9,31.6,14.17,0.162,136.0,1
21.5,18.1,19.2,29.8,0.045,115.4,0
79.1,11.5,75.1,46.38,0.141,170.4,2
10.8,22.7,34.4,23.6,0.17,187.6,1
44.0,4.5,25.5,15.13,0.13,137.6,1
114.9,3.6,8.8,0.0,0.169,109.9,1
54.3,6.3,25.9,32.25,0.222,171.2,0
46.8,0.0,30.7,8.72,0.15,110.4,1
14.8,17.2,29.4,20.86,0.106,167.5,0
51.6,3.2,0.0,11.5,0.204,152.5,1
88.1,3.2,25.4,7.96,0.158,185.5,1
29.9,17.2,76.4,19.29,0.044,168.8,0
22.9,16.5,10.0,23.21,0.191,222.9,0
63.4,16.4,34.4,9.75,0.1,154.3,0
31.8,6.9,17.7,9.52,0.182,193.8,1
79.8,2.3,18.3,11.14,0.19,150.4,1
23.8,22.9,21.4,14.94,0.181,204.8,0
33.4,11.8,16.6,13.1,0.199,109.9,1
49.0,20.0,39.2,10.93,0.144,137.2,0
59.6,1.1,23.1,1.16,0.139,211.6,1
74.2,0.1,27.3,18.7,0.142,165.9,1
86.3,5.3,22.1,5.47,0.16,121.4,1
19.8,3.4,37.6,4.82,0.17,138.6,0
24.2,11.8,70.9,9.71,0.152,46.2,0
56.9,3.4,8.2,13.2,0.118,92.3,1
51.1,1.6,9.8,17.5,0.122,199.9,1
60.4,2.6,1.6,10.14,0.139,126.8,1
31.2,13.0,42.3,23.86,0.159,121.4,0
87.4,5.1,22.7,14.56,0.075,130.9,1
26.9,17.6,16.2,2.48,0.146,68.4,0
65.4,2.9,7.9,10.44,0.116,156.8,1
38.4,10.1,100.0,25.15,0.121,149.8,2
60.1,7.9,21.6,8.87,0.156,97.9,1
24.5,13.2,10.9,7.97,0.141,147.0,1
94.5,3.0,17.4,13.51,0.178,133.1,1
62.5,9.0,64.9,54.42,0.231,107.3,0
67.2,3.2,59.1,23.86,0.196,99.6,0
40.7,10.6,39.0,13.92,0.181,119.3,0
59.1,3.2,28.8,28.99,0.206,173.5,0
52.1,0.0,21.1,10.24,0.2,155.7,1
19.5,22.6,22.6,6.24,0.17,121.2,0
38.0,2.9,91.7,60.54,0.159,199.7,2
32.6,15.4,41.8,43.65,0.135,110.5,0
34.0,9.0,57.5,0.16,0.14,154.2,0
14.4,26.2,43.5,19.0,0.172,138.7,0
29.7,4.6,21.6,11.95,0.016,93.6,1
18.9,16.2,55.6,31.81,0.158,121.0,0
96.8,2.2,7.0,10.1,0.118,118.6,1
66.0,4.0,29.3,6.36,0.16,234.3,1
72.4,6.3,6.8,2.52,0.179,136.8,1
70.5,3.2,1.8,19.17,0.177,182.0,1
26.1,7.7,1.8,10.48,0.144,187.5,1
13.5,37.8,44.4,19.36,0.252,150.4,0
15.3,6.2,25.7,22.74,0.177,105.9,0
29.3,19.9,63.8,29.26,0.196,178.6,0
25.3,28.8,13.5,35.58,0.214,230.5,0
36.9,15.8,40.7,22.33,0.166,144.7,0
31.8,10.4,15.0,3.65,0.15,114.6,1
79.0,6.8,14.8,0.0,0.179,154.8,1
19.4,18.4,38.5,3.37,0.076,70.8,0
43.2,12.8,33.9,12.14,0.069,159.2,0
49.4,1.7,20.7,13.1,0.179,156.6,1
36.8,22.7,45.0,30.53,0.11,110.0,0
70.0,12.0,100.0,46.58,0.133,152.9,2
65.3,0.0,66.9,49.38,0.201,173.0,2
64.6,3.2,14.8,13.83,0.172,155.9,1
16.9,17.1,15.9,17.57,0.165,59.3,1
34.9,25.2,34.7,16.98,0.217,166.6,0
37.0,11.2,39.9,28.66,0.091,169.0,0
37.1,14.5,26.6,27.76,0.094,197.7,0
55.3,0.4,24.6,5.53,0.185,195.8,1
48.0,3.4,48.5,22.38,0.143,151.5,0
73.2,4.7,25.7,18.1,0.179,74.5,1
54.2,5.3,32.2,16.38,0.082,187.1,0
60.1,4.1,35.3,5.64,0.173,134.1,0
4.7,31.1,17.9,28.19,0.172,167.1,0
43.8,11.4,54.4,24.46,0.169,207.9,0
78.2,6.4,24.6,2.17,0.128,209.9,1
90.6,5.4,20.1,10.17,0.289,167.4,1
26.2,24.8,34.2,25.71,0.178,188.3,0
13.2,7.3,38.1,35.66,0.136,116.4,0
44.3,8.5,33.7,22.96,0.194,301.0,0
74.0,0.0,21.9,16.18,0.198,148.3,1
70.4,15.1,41.9,20.89,0.19,65.9,0
67.5,4.2,17.8,12.19,0.077,164.1,1
27.0,5.7,18.9,33.8,0.176,230.2,0
44.2,0.3,26.9,17.31,0.146,113.5,1
73.9,3.0,24.6,10.6,0.226,227.2,1
23.8,12.2,49.0,4.3,0.073,88.4,0
27.5,15.0,32.6,20.38,0.191,169.4,0
32.6,16.0,20.1,31.84,0.148,129.6,0
21.1,4.3,37.2,30.98,0.09,75.2,0
71.3,5.1,85.7,39.36,0.14,102.6,2
47.7,3.3,25.3,9.52,0.108,154.9,1
68.9,0.0,23.0,13.62,0.185,160.6,1
6.5,8.6,50.5,25.45,0.074,216.0,0
29.8,0.5,2.4,6.14,0.167,174.4,1
43.7,13.3,40.0,6.35,0.051,91.5,2
45.5,17.7,37.6,0.0,0.188,131.0,0
14.8,10.7,17.6,9.05,0.127,88.1,1
72.9,3.0,0.0,7.79,0.179,253.7,1
27.4,5.7,42.7,14.98,0.166,157.3,1
55.0,0.0,0.5,9.43,0.07,118.8,1
55.8,5.0,8.2,6.93,0.087,124.1,1
26.7,19.5,25.3,20.65,0.15,149.5,0
72.4,0.0,71.1,57.17,0.21,170.1,2
60.8,1.6,21.3,16.97,0.081,64.2,1
54.1,7.5,26.9,0.0,0.148,108.5,0
34.2,17.5,42.4,11.94,0.207,120.6,0
16.8,17.8,5.4,13.18,0.1,147.8,1
27.8,11.4,62.0,41.47,0.11,122.8,0
32.4,18.4,35.1,17.7,0.151,159.1,0
66.2,2.9,15.5,6.35,0.149,175.0,1
51.0,1.0,97.5,78.82,0.214,179.5,2
31.0,15.4,45.5,19.18,0.058,171.0,0
38.3,10.0,52.3,8.65,0.198,108.0,0
61.6,5.9,0.0,7.91,0.235,118.8,1
75.6,7.4,95.5,61.89,0.057,196.7,2
59.2,7.8,1.3,15.94,0.176,208.3,1
26.1,11.7,40.3,20.44,0.118,220.8,0
67.0,4.4,13.4,17.77,0.156,104.0,1
37.4,19.6,38.8,20.55,0.184,18.7,0
52.6,2.8,12.9,14.87,0.207,195.0,1
16.4,12.2,34.7,22.68,0.215,112.1,0
58.6,6.9,94.3,22.83,0.105,148.6,0
69.6,1.9,4.5,0.0,0.066,146.8,1
56.7,9.2,27.9,31.17,0.093,180.1,0
38.8,24.5,45.1,27.9,0.269,127.3,0
24.1,15.0,15.5,6.14,0.163,171.8,1
10.8,14.6,0.0,31.64,0.19,198.7,0
35.3,16.0,45.9,12.39,0.219,121.9,0
29.7,26.5,8.0,29.2,0.167,74.3,0
17.2,19.2,26.2,13.6,0.162,193.9,0
69.5,0.0,22.8,16.11,0.244,176.6,1
31.2,1.3,35.2,6.25,0.064,121.9,0
33.2,15.2,45.9,23.71,0.211,170.3,0
18.0,9.3,7.8,1.01,0.162,147.8,1
32.8,0.0,81.8,46.37,0.152,145.9,2
26.0,20.1,38.2,14.2,0.179,173.7,0
56.6,1.1,29.6,11.8,0.173,143.1,1
20.9,15.3,39.1,6.92,0.085,124.5,0
27.6,24.5,11.6,9.38,0.061,162.8,0
77.4,0.0,8.5,16.17,0.072,190.2,1
26.3,18.3,53.8,25.57,0.171,167.7,0
31.3,22.7,22.3,23.45,0.165,94.6,0
44.7,19.0,29.0,8.36,0.113,141.6,0
23.2,15.2,39.1,17.79,0.196,156.2,0
31.4,17.7,29.0,37.69,0.143,154.0,0
60.3,0.6,24.0,12.04,0.142,167.9,1
109.7,2.8,5.8,19.5,0.15,189.8,1
96.8,6.1,11.1,10.32,0.189,135.8,1
50.3,11.4,25.9,24.55,0.193,149.1,0
66.8,0.8,25.1,6.35,0.193,200.5,1
39.8,3.0,51.9,36.45,0.051,107.6,2
57.6,3.2,23.5,12.11,0.078,132.1,1
20.9,27.6,33.3,6.98,0.083,137.9,0
75.4,0.3,16.0,6.6,0.205,146.5,1
51.0,23.8,48.5,14.27,0.111,200.5,0
13.1,7.5,37.1,25.01,0.159,104.6,0
21.5,20.2,38.1,11.71,0.18,178.2,0
88.2,2.3,10.3,5.26,0.135,220.6,1
20.9,19.5,26.7,27.69,0.156,79.0,0
41.2,8.5,18.4,10.33,0.15,200.1,1
40.2,0.5,10.7,12.84,0.054,90.7,1
34.1,3.9,65.7,16.33,0.192,177.0,0
58.4,0.0,17.2,14.19,0.103,186.6,1
51.3,14.9,56.3,13.17,0.213,145.1,0
19.7,0.0,13.1,9.17,0.152,48.9,1
92.3,2.5,44.3,6.52,0.066,124.6,1
65.7,16.5,29.8,25.8,0.141,79.3,0
48.4,1.0,21.6,8.49,0.202,143.2,1
80.9,6.5,23.7,19.7,0.096,151.0,1
19.5,2.0,20.4,21.09,0.173,76.7,0
25.0,20.7,34.2,17.8,0.204,203.7,0
15.8,14.0,27.5,26.32,0.224,176.4,0
31.2,7.9,41.0,9.96,0.112,143.7,0
20.6,2.8,19.7,12.04,0.141,172.6,1
57.3,4.2,4.6,13.21,0.108,168.6,1
17.6,11.7,27.7,39.56,0.128,158.8,0
82.7,4.3,24.5,18.3,0.197,78.4,2
66.0,0.0,9.2,19.21,0.193,88.1,1
35.7,20.2,43.9,23.07,0.191,202.0,0
55.0,10.3,19.6,41.68,0.138,251.3,0
54.2,7.7,5.8,10.86,0.242,222.4,1
26.0,10.9,14.9,16.75,0.162,218.3,0
31.5,8.2,56.5,8.7,0.123,168.1,0
20.0,10.4,47.4,9.04,0.171,212.7,0
75.5,6.8,31.1,11.95,0.211,92.5,2
46.2,3.5,22.4,14.18,0.111,186.3,1
57.7,3.0,10.4,12.65,0.203,154.2,1
0.0,13.0,36.5,31.16,0.122,104.8,0
29.5,16.4,36.5,18.92,0.199,176.1,0
43.3,27.5,32.9,20.46,0.106,148.8,0
29.2,20.2,47.0,21.57,0.158,111.2,0
70.8,7.8,33.5,5.76,0.1,195.0,1
38.8,5.7,31.3,50.22,0.178,193.9,0
63.4,4.0,7.8,4.37,0.174,74.8,1
15.3,17.4,18.2,34.72,0.11,166.1,0
30.4,11.3,16.2,30.11,0.266,100.8,0
53.4,4.5,17.7,17.18,0.173,119.5,2
64.9,22.9,0.0,30.44,0.126,179.8,0
30.0,18.9,48.1,23.83,0.172,120.0,0
23.8,7.1,31.4,8.62,0.165,100.0,0
52.2,4.9,37.3,27.8,0.134,174.3,0
52.5,3.3,17.8,7.96,0.15,116.9,1
34.7,4.3,3.4,8.9,0.046,140.0,1
49.3,10.9,39.2,19.13,0.225,141.2,0
4.8,20.2,27.7,34.16,0.193,114.1,0
24.5,19.9,31.0,21.96,0.092,183.3,0
19.6,5.5,0.9,7.47,0.089,128.6,1
32.8,5.7,15.4,20.06,0.225,111.0,1
9.8,15.1,37.6,19.29,0.16,238.7,0
33.3,6.9,35.4,21.12,0.165,143.9,0
46.0,11.3,22.1,17.61,0.187,241.8,0
38.9,4.3,30.1,5.83,0.129,237.5,0
4.2,11.9,14.3,22.27,0.207,233.4,0
68.0,5.0,30.4,35.13,0.084,108.1,0
59.0,2.9,12.3,0.0,0.275,127.1,1
39.2,0.0,29.6,25.91,0.092,208.8,0
44.5,12.3,35.5,0.12,0.064,104.2,0
39.3,3.9,31.5,25.51,0.153,189.4,0
75.4,6.6,20.3,15.43,0.23,171.3,1
19.8,6.0,2.9,11.0,0.123,124.0,1
14.8,13.2,12.6,16.07,0.157,125.7,1
42.1,0.0,7.7,14.47,0.116,117.9,1
54.2,1.3,13.5,0.0,0.15,165.1,1
39.3,6.7,25.5,13.75,0.166,168.0,1
48.5,9.4,43.2,17.91,0.094,118.7,0
23.6,18.3,40.0,28.57,0.037,142.2,0
66.4,2.0,44.0,19.16,0.203,163.3,0
29.6,20.5,15.9,26.99,0.202,124.0,0
48.2,0.0,12.3,7.01,0.213,176.8,1
73.3,0.6,22.8,0.99,0.158,106.8,1
27.9,25.2,37.6,9.6,0.17,187.0,0
59.4,4.2,16.5,3.02,0.197,135.3,1
16.8,10.9,19.6,10.13,0.063,136.4,1
26.6,13.7,40.8,27.7,0.101,123.3,0
58.7,4.8,15.2,17.73,0.139,121.1,0
41.1,21.1,13.6,6.62,0.211,144.5,0
19.3,26.2,31.4,22.19,0.191,158.4,0
42.4,11.1,48.0,22.17,0.26,97.3,0
67.8,29.6,64.3,15.18,0.102,183.3,0
67.7,5.0,14.1,7.12,0.101,153.1,1
61.4,0.1,9.9,15.6,0.228,186.3,2
82.7,0.0,23.4,8.97,0.206,150.8,2
36.0,28.1,34.8,18.55,0.173,191.0,0
28.9,26.9,17.3,23.64,0.146,161.0,0
10.4,9.3,18.1,10.68,0.175,165.1,0
11.4,7.8,43.4,15.97,0.093,151.5,0
55.5,4.9,9.9,10.07,0.127,157.2,1
36.9,8.3,29.7,14.61,0.18,97.0,1
80.2,8.0,83.4,70.11,0.111,181.8,2
31.6,4.9,10.0,19.53,0.175,152.1,1
89.0,0.0,21.0,11.9,0.165,186.4,1
34.4,14.2,48.9,14.57,0.114,160.5,0
19.4,16.0,28.0,11.91,0.156,161.8,0
15.8,1.8,32.7,21.08,0.074,179.0,0
56.9,3.6,1.0,13.87,0.051,176.0,1
39.4,26.5,28.3,8.49,0.064,205.5,0
42.8,16.7,28.1,20.08,0.257,134.7,0
84.6,5.2,98.8,61.6,0.089,139.4,2
55.1,2.1,6.8,5.01,0.186,141.2,1
10.7,18.1,32.9,8.03,0.255,135.1,0
26.3,12.2,13.9,29.77,0.168,153.1,0
30.0,2.2,1.4,27.79,0.084,162.4,0
20.1,17.1,29.2,14.86,0.217,145.4,0
58.8,4.0,29.0,6.95,0.088,155.1,1
47.8,8.6,34.8,22.47,0.203,133.4,0
67.9,4.1,20.0,8.14,0.139,71.2,1
64.9,0.0,10.5,8.05,0.175,191.9,1
30.2,0.8,0.0,8.31,0.2,182.8,1
66.5,17.1,36.2,22.3,0.176,85.0,0
60.3,0.0,16.8,12.91,0.195,190.7,1
44.2,1.8,9.9,15.45,0.233,232.0,1
64.7,0.0,23.7,8.62,0.147,176.3,1
37.4,14.0,19.4,25.72,0.123,113.5,0
97.2,0.0,17.5,15.93,0.264,151.4,1
51.9,9.1,60.5,12.88,0.175,124.1,0
79.9,0.0,23.3,5.58,0.19,159.5,1
67.8,1.4,14.5,5.48,0.095,148.3,1
19.9,18.8,42.3,26.76,0.194,146.0,0
48.6,4.1,9.2,12.37,0.202,119.2,1
68.3,5.3,35.5,0.0,0.222,167.7,1
18.3,19.2,25.4,6.71,0.066,183.9,1
31.6,17.1,30.0,2.46,0.113,156.2,0
61.5,4.8,27.0,16.77,0.052,176.7,0
43.3,2.0,14.8,8.22,0.1,170.4,1
90.6,0.2,9.6,4.38,0.128,146.7,1
100.1,3.6,20.2,6.54,0.112,104.1,1
61.6,0.6,13.4,7.51,0.152,205.4,1
56.1,3.7,10.6,6.43,0.169,236.6,1
35.1,8.5,36.0,15.43,0.112,136.6,0
50.9,1.1,1.1,9.71,0.176,242.3,1
33.5,5.1,49.1,41.15,0.186,107.7,0
67.4,1.5,7.2,9.11,0.052,200.0,1
39.0,0.0,12.7,13.5,0.175,174.7,1
11.7,1.1,80.8,67.12,0.184,157.2,2
91.6,5.4,15.1,15.4,0.091,170.8,1
22.0,15.8,32.2,12.06,0.157,144.5,0
0.0,3.0,24.6,15.19,0.173,258.1,0
57.0,3.3,19.7,8.28,0.2,166.4,1
39.9,16.9,32.3,15.2,0.197,195.5,0
46.5,22.6,49.3,19.86,0.083,124.5,0
36.0,0.0,50.4,36.96,0.098,186.1,0
46.0,0.4,11.7,0.0,0.163,151.5,1
39.8,3.1,6.6,10.45,0.065,163.8,1
88.0,3.9,25.9,8.99,0.145,177.9,1
84.8,14.7,77.1,74.86,0.091,164.1,2
59.3,3.9,10.8,18.06,0.09,151.3,1
60.8,8.9,42.8,31.66,0.13,166.8,2
19.8,30.3,40.1,25.24,0.12,172.6,0
21.4,20.2,23.1,14.98,0.124,171.6,0
