Throttle_Spike,Brake_Usage,Energy_Consumption,Regen_Efficiency,Jerk,Label_Driver
18.0,11.8,133.2,0.19,0.55,0
32.8,33.5,173.3,0.11,4.65,1
58.3,31.8,241.1,0.1,2.43,0
48.0,40.8,227.8,0.1,4.56,1
53.3,23.4,223.4,0.1,0.87,1
33.4,46.3,171.1,0.08,2.1,1
13.8,10.3,140.8,0.29,0.63,0
7.5,23.5,150.0,0.25,0.18,0
16.3,0.0,131.6,0.27,0.27,0
64.0,62.7,236.4,0.08,0.0,1
17.7,12.3,111.4,0.25,0.0,0
11.0,16.0,184.3,0.17,0.53,0
50.8,22.5,225.8,0.14,3.3,1
76.5,46.4,253.1,0.17,3.13,1
9.8,11.2,120.0,0.21,0.39,0
11.6,7.1,160.1,0.28,0.86,1
17.1,11.2,126.5,0.29,0.76,0
15.8,7.2,146.2,0.19,0.26,0
66.7,48.6,200.5,0.07,2.63,1
23.1,11.5,162.7,0.29,0.6,0
50.6,48.7,261.4,0.17,4.88,1
87.8,44.0,264.7,0.06,2.66,1
15.8,7.3,119.1,0.3,0.32,0
14.8,8.8,146.3,0.2,0.61,1
6.5,13.9,116.5,0.31,0.45,0
62.5,27.7,186.1,0.08,3.45,1
15.1,10.3,145.7,0.17,1.07,0
8.8,5.2,146.1,0.24,0.36,0
19.0,10.3,121.4,0.2,0.39,0
7.9,9.0,174.0,0.15,0.48,0
58.0,54.1,154.0,0.12,2.73,1
78.9,31.8,242.4,0.14,1.93,1
23.8,13.4,154.1,0.25,0.79,0
61.0,48.9,215.4,0.01,1.64,1
13.0,22.6,154.0,0.21,0.35,0
33.9,18.7,239.1,0.09,2.54,1
20.0,8.7,135.2,0.37,0.7,0
8.4,11.7,153.7,0.21,0.23,0
69.9,14.9,255.8,0.16,1.59,1
96.6,49.1,245.8,0.15,1.69,1
89.1,23.2,201.6,0.11,3.14,1
65.1,58.0,237.8,0.04,3.13,1
6.9,8.7,151.3,0.21,0.47,0
12.3,10.9,124.3,0.32,0.39,0
45.5,44.0,261.4,0.05,2.76,1
11.0,4.5,133.0,0.28,0.49,0
65.8,25.0,196.9,0.07,4.14,1
64.9,40.9,221.8,0.11,3.03,1
50.8,14.5,132.1,0.18,1.7,0
80.8,49.3,191.4,0.09,2.72,1
23.4,2.1,172.2,0.28,0.68,0
16.2,6.0,141.5,0.33,0.58,0
82.4,26.1,170.3,0.08,2.07,1
13.9,10.8,152.6,0.31,0.43,0
17.6,8.2,153.8,0.29,0.58,1
13.8,4.0,194.2,0.27,0.25,0
17.4,7.4,168.1,0.17,0.64,1
51.3,49.9,254.1,0.08,0.89,1
61.8,31.5,217.4,0.12,2.06,1
53.7,28.6,263.8,0.0,2.58,1
69.3,15.8,266.2,0.17,2.22,1
15.9,12.2,101.2,0.37,0.63,0
23.7,12.5,130.9,0.21,0.05,0
3.6,9.3,129.9,0.29,0.86,0
77.8,36.7,315.9,0.1,3.29,1
80.4,33.2,195.0,0.02,3.67,1
18.2,17.1,183.9,0.25,0.22,0
18.5,14.9,127.0,0.26,0.43,1
43.4,63.1,203.6,0.07,3.48,1
44.5,26.3,261.1,0.08,1.85,1
16.1,6.7,117.8,0.22,0.41,0
22.2,10.8,151.0,0.22,0.59,0
10.8,3.8,124.3,0.21,0.37,0
40.4,49.7,167.2,0.12,2.19,0
60.9,27.1,207.9,0.1,2.38,1
17.8,11.5,111.1,0.32,0.6,0
5.9,13.2,146.7,0.3,0.5,0
9.5,3.5,126.8,0.24,0.25,0
49.7,26.7,245.2,0.19,0.5,1
84.3,51.7,260.2,0.11,1.01,0
66.3,36.8,329.9,0.07,0.8,1
31.6,35.7,216.5,0.01,2.81,1
16.1,10.8,154.2,0.29,0.43,0
11.4,8.4,138.7,0.22,0.78,0
48.6,15.7,190.3,0.05,1.63,1
81.9,29.1,251.8,0.07,1.25,1
11.4,7.9,127.0,0.29,0.64,0
51.3,49.3,246.1,0.05,2.31,1
16.1,0.0,156.1,0.2,0.26,0
55.2,51.8,209.8,0.09,1.0,0
26.5,1.1,169.1,0.31,0.35,0
19.1,13.0,131.5,0.28,0.51,0
23.2,13.7,123.1,0.28,0.41,0
17.8,6.9,139.9,0.27,0.7,0
12.6,9.1,147.2,0.3,0.8,0
37.4,32.1,266.9,0.02,2.61,1
17.2,12.8,138.2,0.3,0.63,0
38.2,15.6,155.2,0.31,1.88,1
21.5,12.8,111.8,0.25,0.49,0
20.0,8.6,157.1,0.21,0.52,0
15.2,6.0,130.6,0.27,0.48,0
11.9,13.2,136.9,0.29,0.61,0
13.0,8.6,125.4,0.19,0.49,0
17.7,6.0,187.9,0.23,0.34,0
63.4,15.8,234.0,0.08,0.92,1
19.3,12.8,153.0,0.35,0.54,1
70.8,66.8,227.2,0.12,4.37,1
55.8,29.4,137.3,0.07,3.29,1
19.4,16.9,117.8,0.28,0.82,0
55.9,34.9,172.8,0.1,2.0,1
6.6,7.6,123.9,0.21,0.59,0
10.5,4.8,129.6,0.21,0.11,1
10.2,8.1,153.5,0.19,0.71,0
13.6,5.6,155.2,0.27,0.46,0
22.4,7.3,127.1,0.26,0.58,0
15.4,9.0,149.0,0.3,0.68,0
55.2,22.2,211.2,0.08,1.2,0
72.7,47.5,273.4,0.0,2.98,0
20.8,7.2,139.1,0.27,0.36,0
46.7,66.4,176.4,0.08,0.26,1
16.4,8.1,152.8,0.28,0.17,0
66.4,40.8,165.5,0.07,5.2,1
53.1,70.3,177.6,0.19,2.66,1
12.9,21.5,152.9,0.17,0.31,0
17.3,15.1,149.9,0.27,0.72,0
15.4,10.9,141.8,0.3,0.49,0
59.6,36.9,262.5,0.07,3.15,1
50.5,40.5,271.9,0.06,3.2,1
57.0,14.7,163.6,0.0,3.24,1
16.5,23.8,117.0,0.23,0.7,0
17.8,7.0,127.8,0.27,0.5,0
17.8,6.7,138.7,0.34,0.63,0
83.8,11.1,221.4,0.07,2.32,1
15.4,20.3,149.5,0.31,0.41,0
17.8,8.0,147.2,0.27,0.35,0
62.2,46.7,268.2,0.08,2.24,1
16.8,17.7,121.7,0.2,0.34,0
12.8,8.7,130.3,0.27,0.53,0
10.7,19.1,129.6,0.2,0.6,0
12.0,9.9,121.3,0.31,0.56,1
48.8,24.0,236.7,0.09,0.68,1
68.9,45.1,243.6,0.15,2.86,1
59.9,0.0,142.6,0.16,2.42,1
15.6,2.4,148.5,0.18,0.47,0
21.2,9.0,134.6,0.23,0.32,0
17.1,14.1,139.4,0.32,0.76,0
7.5,20.9,159.6,0.22,0.44,0
19.8,16.5,125.0,0.23,0.32,0
48.3,48.7,234.8,0.1,2.6,1
14.8,9.0,142.0,0.3,0.62,0
45.1,76.0,265.8,0.1,3.79,1
15.9,5.5,162.3,0.14,0.74,0
18.4,8.6,162.8,0.29,0.61,0
19.6,6.0,114.1,0.25,0.16,1
8.9,10.3,124.9,0.21,0.46,0
15.6,15.9,169.9,0.29,0.39,0
9.1,3.7,161.1,0.16,0.34,0
20.5,12.6,139.8,0.21,0.3,0
67.0,47.0,240.9,0.07,3.96,1
31.2,20.5,260.4,0.06,1.99,1
20.5,11.9,138.8,0.15,0.61,0
89.8,39.5,215.1,0.06,2.69,1
14.9,17.2,161.3,0.19,0.52,0
68.3,61.6,231.1,0.11,2.25,1
12.1,10.8,88.0,0.28,0.36,0
24.9,11.9,182.6,0.11,1.01,1
14.8,5.6,140.0,0.15,0.29,0
14.7,13.9,94.4,0.25,0.49,0
13.9,1.7,165.8,0.27,0.56,0
9.7,13.5,159.2,0.29,0.22,0
11.8,12.0,160.5,0.25,0.55,0
76.7,29.0,221.5,0.11,2.7,1
62.7,21.4,151.9,0.02,0.77,1
27.7,17.1,165.8,0.23,0.57,0
18.1,12.6,155.8,0.22,0.62,0
22.6,6.9,149.0,0.31,0.28,1
13.0,14.0,137.3,0.18,0.74,0
55.3,20.4,215.8,0.14,3.59,0
8.6,16.8,151.7,0.13,0.18,0
5.9,11.1,128.2,0.37,0.58,0
6.5,5.1,139.6,0.27,0.26,0
21.6,14.8,83.9,0.27,0.14,0
21.9,6.3,168.4,0.26,0.61,0
15.3,11.0,180.5,0.36,0.71,0
21.3,0.7,147.0,0.28,0.0,0
13.2,17.8,102.3,0.3,0.54,0
12.6,5.1,157.0,0.32,0.38,0
13.5,22.3,137.7,0.25,0.68,1
9.4,10.6,161.2,0.3,0.4,0
106.6,56.4,201.7,0.07,1.98,1
7.2,7.4,132.6,0.22,0.6,0
19.6,10.1,176.8,0.25,0.71,0
1.5,11.2,159.8,0.2,0.71,0
58.0,46.0,276.7,0.09,1.85,1
22.6,9.0,132.3,0.25,0.54,0
88.9,40.8,208.2,0.05,0.57,1
52.5,38.7,176.4,0.18,2.61,0
11.7,9.3,142.4,0.24,0.39,0
10.7,2.1,125.2,0.23,0.63,0
5.3,12.8,133.0,0.21,0.42,1
49.3,56.1,200.6,0.18,2.56,1
70.4,31.8,200.3,0.1,2.59,0
12.8,15.2,139.4,0.24,0.74,0
55.7,8.4,197.7,0.15,3.13,0
49.0,67.0,284.7,0.07,3.14,1
62.9,59.2,231.8,0.05,2.36,1
47.5,32.5,205.8,0.14,3.67,1
35.3,21.5,199.5,0.05,2.31,1
4.1,14.3,104.4,0.27,0.7,0
18.0,15.6,92.2,0.19,0.8,0
34.4,41.0,215.2,0.05,2.35,1
6.2,7.9,128.1,0.34,0.28,0
65.6,40.6,208.4,0.05,0.42,1
42.8,49.2,244.5,0.02,1.52,1
79.5,47.2,189.1,0.06,3.28,1
14.5,3.5,187.7,0.2,0.55,1
48.9,44.3,209.3,0.07,2.67,1
8.8,7.3,154.5,0.29,0.51,0
73.4,59.8,223.9,0.08,2.47,1
71.2,25.3,211.3,0.11,3.4,1
13.3,8.6,155.9,0.21,0.78,0
17.9,11.5,140.3,0.22,0.48,0
27.9,19.7,183.5,0.23,0.34,0
71.3,38.6,227.7,0.13,2.55,1
58.3,38.4,199.7,0.09,1.07,1
18.6,12.4,126.1,0.22,0.53,0
85.9,42.2,170.1,0.19,3.8,1
66.4,41.9,215.0,0.07,1.69,1
20.2,8.9,87.3,0.22,0.23,0
26.1,17.9,174.4,0.32,0.24,0
54.8,36.5,184.0,0.1,3.13,0
58.4,74.9,149.9,0.07,3.44,1
50.5,13.8,238.6,0.13,2.73,1
5.1,15.9,152.2,0.3,0.4,0
29.5,14.5,146.0,0.31,0.9,0
32.0,11.8,144.4,0.18,0.58,0
18.4,11.0,124.5,0.32,0.34,0
10.3,2.0,153.9,0.27,0.67,0
20.5,22.9,130.9,0.16,0.17,0
16.1,10.3,127.1,0.27,0.02,0
54.7,31.7,224.7,0.16,2.09,1
11.3,9.1,119.9,0.25,0.2,0
56.0,23.9,201.4,0.02,0.03,1
47.0,56.1,234.7,0.08,3.89,1
24.4,16.8,127.9,0.2,0.74,0
27.4,16.5,258.1,0.14,2.86,1
17.0,43.1,270.6,0.11,2.03,0
69.7,57.6,229.7,0.03,1.99,1
42.3,71.8,221.5,0.01,5.77,1
18.8,6.8,150.9,0.31,0.37,0
10.6,14.8,114.5,0.28,0.38,0
75.2,40.4,232.6,0.11,3.12,1
26.9,7.4,148.9,0.21,0.84,0
12.2,11.9,149.2,0.24,0.74,0
60.1,39.0,232.2,0.09,1.98,1
48.9,30.5,194.8,0.07,2.68,1
12.1,9.9,154.0,0.22,0.59,0
24.4,14.6,176.2,0.26,0.91,0
54.3,29.5,180.6,0.11,1.48,1
79.0,50.7,213.1,0.11,2.39,1
93.4,31.4,229.0,0.01,3.55,1
60.4,43.5,281.8,0.12,3.01,1
14.0,6.6,173.9,0.21,0.51,0
86.1,60.4,196.7,0.13,3.27,0
18.8,9.6,167.3,0.24,0.1,0
18.1,16.3,145.9,0.19,0.41,0
83.0,56.7,208.7,0.15,3.1,1
65.4,46.3,188.3,0.06,4.1,1
11.6,12.5,123.4,0.19,0.83,0
58.6,23.1,243.7,0.12,2.46,1
15.9,8.8,146.7,0.22,0.35,0
18.4,10.0,131.6,0.22,0.46,0
56.7,25.1,239.3,0.08,1.98,1
25.3,14.8,95.4,0.2,0.54,0
8.2,4.2,187.0,0.22,0.45,0
61.1,20.1,236.7,0.04,0.82,1
18.8,11.0,166.5,0.29,0.33,1
53.6,42.6,208.6,0.18,1.28,1
80.4,12.2,126.7,0.11,1.16,1
11.4,5.0,108.4,0.26,0.92,0
7.3,14.6,179.9,0.24,0.62,0
14.5,5.5,130.4,0.18,0.44,0
11.5,11.3,108.5,0.27,0.51,0
40.6,47.9,226.7,0.05,2.74,1
12.9,10.0,128.8,0.26,0.37,0
12.4,20.0,174.6,0.23,0.77,0
14.1,11.5,146.5,0.27,0.13,0
10.6,11.6,131.3,0.19,0.45,0
67.1,21.1,264.6,0.03,2.06,1
19.2,7.5,118.3,0.28,0.39,0
22.6,10.5,103.3,0.22,0.31,0
15.9,4.7,166.1,0.21,0.22,0
72.4,41.3,195.3,0.12,1.46,1
16.1,7.5,151.8,0.25,0.63,0
15.4,9.8,188.5,0.27,0.42,0
70.6,58.3,231.6,0.07,2.98,1
62.8,57.6,179.5,0.07,1.58,1
10.7,22.0,151.8,0.21,0.55,0
20.2,5.8,152.0,0.22,0.63,1
53.0,27.8,241.8,0.0,1.5,1
49.0,51.1,245.6,0.13,3.17,1
13.4,8.9,129.8,0.25,0.59,0
61.9,68.9,187.8,0.11,1.79,1
61.0,62.7,211.8,0.04,3.12,1
22.3,11.8,162.3,0.12,0.69,0
20.1,17.2,142.1,0.27,0.66,1
12.7,5.7,149.4,0.22,0.59,0
10.9,4.0,145.8,0.26,0.94,0
8.9,12.7,171.4,0.28,0.61,0
9.3,6.0,129.3,0.29,0.68,0
64.6,23.7,189.2,0.1,1.18,1
19.5,13.2,148.0,0.25,0.37,0
57.8,48.0,226.4,0.03,3.32,1
67.2,34.7,252.5,0.07,2.25,1
23.6,10.5,168.0,0.2,0.6,0
15.9,10.7,113.4,0.22,0.58,0
17.5,8.1,142.2,0.19,0.49,0
19.1,13.5,138.1,0.23,0.42,1
74.2,52.1,196.4,0.16,1.95,1
17.0,9.4,93.1,0.33,0.68,0
11.9,7.4,141.1,0.16,0.57,0
9.5,9.2,186.9,0.28,0.62,0
63.2,57.5,206.0,0.08,1.41,1
24.0,7.2,195.9,0.29,0.33,0
57.7,36.0,223.3,0.09,4.02,1
20.3,9.5,137.7,0.19,0.67,0
9.3,10.8,109.1,0.25,0.48,0
62.7,41.6,215.9,0.12,2.47,1
67.0,54.4,213.8,0.12,1.77,0
7.6,8.5,157.1,0.26,0.61,0
13.0,5.7,142.1,0.25,0.36,1
40.1,56.4,179.7,0.09,2.04,1
24.5,5.4,138.0,0.33,0.32,0
48.4,39.7,214.7,0.1,2.31,1
10.6,1.6,154.0,0.26,0.55,0
13.1,4.1,133.7,0.21,0.64,0
64.3,36.5,263.0,0.09,1.25,1
14.7,13.1,162.1,0.37,0.46,0
8.1,16.3,155.8,0.29,0.46,0
12.9,9.4,125.8,0.23,0.3,0
10.8,6.2,144.3,0.19,0.31,0
12.5,16.8,170.0,0.27,0.51,0
74.3,26.5,161.1,0.08,2.81,1
11.6,3.8,132.7,0.28,0.57,0
15.0,3.4,141.2,0.25,0.63,0
19.9,19.7,123.2,0.17,0.61,0
80.9,45.7,182.5,0.03,4.43,1
1.8,9.6,160.4,0.25,0.72,0
13.9,1.1,142.3,0.35,0.31,1
48.7,29.0,204.9,0.16,3.33,1
53.3,18.4,210.7,0.11,0.73,0
9.1,4.0,141.4,0.32,0.33,0
19.1,13.6,159.9,0.29,0.6,0
15.5,15.8,149.1,0.21,0.38,0
76.8,41.2,162.8,0.14,1.5,1
7.7,2.4,135.0,0.26,0.77,0
20.4,5.3,92.7,0.19,0.43,0
15.2,20.4,119.8,0.32,0.65,0
19.2,6.1,150.7,0.35,0.6,1
60.0,31.3,247.2,0.08,2.82,1
39.3,40.1,177.2,0.09,2.56,0
8.7,13.6,130.3,0.14,0.37,0
19.0,16.9,127.7,0.28,0.75,1
48.0,24.3,143.4,0.16,1.69,0
54.0,51.2,219.7,0.06,3.56,1
12.9,12.5,158.3,0.24,0.4,1
14.8,8.0,114.4,0.25,0.7,0
11.8,0.8,136.5,0.29,0.36,0
12.1,9.1,116.5,0.22,0.43,0
14.9,11.3,117.6,0.36,0.47,0
56.9,50.0,160.6,0.15,3.18,1
57.4,50.0,235.8,0.06,3.35,1
22.3,14.4,128.4,0.24,0.44,0
55.9,52.6,208.3,0.07,2.1,1
11.7,14.3,142.4,0.34,0.44,0
6.3,11.5,169.3,0.22,0.84,1
10.8,17.2,103.3,0.13,0.82,0
32.4,19.7,235.2,0.14,3.03,0
70.1,51.1,207.0,0.2,1.5,1
7.3,4.3,142.3,0.19,0.32,0
14.9,8.6,126.1,0.15,0.19,1
57.8,37.8,217.7,0.09,1.4,1
89.5,37.9,219.5,0.19,2.56,1
19.3,6.2,108.0,0.22,0.28,0
27.3,9.1,141.1,0.25,0.92,0
17.2,9.6,136.8,0.23,0.64,0
13.5,14.6,138.6,0.27,0.48,0
8.8,15.6,155.1,0.31,0.78,0
16.4,0.0,167.0,0.21,0.73,0
72.4,43.7,182.5,0.2,0.68,0
14.6,10.5,134.3,0.25,0.6,0
14.2,11.2,140.0,0.28,0.33,0
16.7,5.4,149.4,0.34,0.57,0
18.4,9.6,159.3,0.26,0.55,0
39.6,4.9,221.0,0.02,4.28,1
19.2,8.3,119.9,0.15,0.57,0
15.2,9.2,157.3,0.29,0.45,0
20.9,8.0,116.5,0.16,0.28,0
22.0,7.4,135.8,0.23,0.43,0
21.0,2.7,117.3,0.23,0.32,0
78.1,45.5,261.4,0.15,2.48,0
63.3,32.9,179.9,0.12,4.09,1
50.5,69.2,270.8,0.12,2.1,1
64.8,54.0,185.7,0.11,3.15,1
17.9,10.4,98.4,0.27,0.26,0
5.5,11.2,114.7,0.32,0.62,0
40.8,61.0,223.9,0.07,4.55,1
11.1,10.5,131.0,0.31,0.26,0
12.2,8.4,120.6,0.2,0.89,0
46.9,45.2,224.6,0.04,2.74,1
83.5,44.9,284.0,0.18,2.85,1
13.3,7.6,147.8,0.23,0.43,1
63.0,36.4,216.2,0.11,1.62,1
11.2,6.7,161.8,0.18,0.34,0
25.9,12.4,117.6,0.33,0.43,0
13.7,2.5,155.5,0.23,0.73,0
20.2,5.6,133.2,0.19,0.79,0
13.2,12.1,119.7,0.28,0.12,0
76.0,37.4,163.2,0.09,2.06,1
70.8,42.2,271.1,0.05,2.25,1
46.7,47.5,185.8,0.13,2.75,1
51.3,4.7,274.6,0.0,3.32,0
15.7,11.1,129.1,0.21,0.78,0
62.4,34.8,237.1,0.15,1.33,1
34.1,30.5,148.1,0.06,2.25,1
69.2,41.3,265.9,0.16,1.74,0
15.5,8.1,138.6,0.28,0.46,0
57.7,20.8,129.9,0.19,3.62,1
18.9,16.4,143.7,0.3,0.41,0
17.3,4.6,149.8,0.29,0.79,0
14.9,6.3,151.3,0.28,0.46,0
20.4,6.1,173.9,0.35,0.67,0
63.9,29.7,209.9,0.06,1.83,0
5.0,6.9,173.9,0.3,0.36,0
16.6,16.0,107.1,0.22,0.25,0
46.0,44.8,167.1,0.07,1.47,1
62.5,32.2,190.4,0.17,3.31,0
12.4,6.3,184.7,0.2,0.53,0
12.3,7.0,164.6,0.34,0.74,0
1.5,6.4,162.5,0.17,0.79,0
39.7,54.0,243.8,0.11,1.45,1
48.4,37.8,273.0,0.09,1.95,1
75.2,37.2,167.7,0.07,2.62,1
44.9,74.6,222.2,0.14,1.99,1
56.5,42.9,264.1,0.08,3.29,1
6.1,2.6,122.1,0.25,0.39,0
27.0,10.3,166.7,0.29,0.9,0
59.9,38.7,250.4,0.11,3.07,1
49.9,33.6,208.5,0.14,3.07,1
56.6,44.4,183.5,0.11,3.07,1
20.3,9.6,128.3,0.32,0.65,1
46.2,40.6,267.2,0.15,3.84,1
62.3,42.0,175.1,0.0,4.0,1
10.9,7.9,213.2,0.18,0.66,0
57.4,4.8,165.8,0.11,2.37,1
75.8,41.4,197.1,0.16,1.63,1
15.9,4.9,136.2,0.2,0.51,0
16.0,1.6,177.9,0.22,0.39,0
46.8,59.4,250.0,0.04,2.73,1
3.4,15.9,138.4,0.19,0.8,0
72.0,20.0,239.1,0.08,3.02,1
49.0,35.0,203.7,0.1,1.98,1
12.0,4.6,119.3,0.3,0.49,0
17.9,14.8,132.8,0.29,0.34,0
43.6,32.9,169.9,0.16,4.3,0
18.6,6.1,99.7,0.24,0.4,0
95.4,34.8,230.5,0.1,3.68,1
35.0,34.2,236.1,0.07,3.33,1
52.8,39.7,253.5,0.15,2.01,1
68.9,64.1,136.7,0.14,2.26,1
50.0,37.3,215.6,0.11,1.46,1
17.5,9.1,127.1,0.17,0.61,0
21.1,8.0,114.8,0.21,0.13,0
17.1,13.5,129.4,0.22,0.21,0
15.5,7.3,128.3,0.28,0.74,0
65.4,22.7,244.8,0.11,4.48,0
16.5,3.1,112.6,0.24,0.23,1
43.1,35.5,228.0,0.15,5.26,1
12.7,13.3,148.6,0.23,0.73,0
52.1,65.1,257.0,0.08,2.32,1
47.3,39.1,232.8,0.05,3.43,1
51.3,9.1,247.3,0.14,3.0,1
25.0,9.0,121.0,0.28,0.32,0
84.6,35.8,208.9,0.01,4.58,0
19.2,9.6,115.8,0.23,0.11,1
19.1,18.6,130.5,0.24,0.41,0
79.8,49.9,198.5,0.1,2.2,1
15.8,10.8,132.5,0.34,0.27,0
13.6,14.8,140.0,0.18,0.47,0
7.0,11.9,130.2,0.28,0.38,0
7.3,15.2,145.2,0.24,0.28,0
71.3,32.3,156.5,0.08,2.67,1
11.0,9.4,114.9,0.21,0.75,0
72.6,45.1,192.0,0.13,2.37,1
8.7,4.1,152.6,0.2,0.7,0
14.1,7.4,128.0,0.29,0.06,0
12.8,6.9,159.6,0.29,0.51,0
66.2,53.3,222.5,0.13,2.06,1
16.8,7.1,164.0,0.14,0.46,0
11.9,11.6,112.4,0.38,0.66,1
24.5,10.2,144.2,0.26,0.22,0
15.8,7.2,150.3,0.21,0.54,0
11.2,11.2,163.9,0.26,0.88,0
28.5,7.9,129.7,0.19,0.78,0
19.8,11.8,188.2,0.21,0.67,0
70.6,31.9,213.1,0.12,1.95,1
63.3,37.8,220.8,0.0,4.22,1
71.3,3.4,244.5,0.09,1.69,1
13.3,8.4,137.9,0.23,0.9,0
29.3,39.0,265.7,0.16,3.94,1
18.4,16.0,123.9,0.14,0.45,0
17.7,9.4,130.5,0.22,0.54,0
13.0,16.5,117.1,0.29,0.42,0
13.4,4.1,150.6,0.27,0.11,0
71.7,45.8,159.1,0.0,2.08,1
57.0,25.7,240.0,0.02,2.73,1
22.8,16.8,174.0,0.29,0.46,0
72.1,31.3,162.7,0.12,2.05,1
65.1,53.5,281.2,0.06,2.82,0
54.1,58.3,269.5,0.08,2.04,1
59.1,58.3,304.3,0.16,2.75,1
40.8,54.2,134.3,0.06,2.11,1
16.1,16.1,120.6,0.32,0.34,0
11.6,4.0,101.6,0.27,0.15,0
83.4,55.8,186.9,0.09,3.47,0
46.2,26.0,254.5,0.14,2.7,1
45.8,39.7,178.5,0.1,2.11,1
50.1,44.7,256.6,0.11,2.38,1
55.6,49.2,190.1,0.04,3.34,1
17.9,6.1,173.5,0.25,0.57,0
65.4,48.5,198.5,0.14,3.03,1
17.5,10.9,132.0,0.2,0.21,1
85.1,35.5,233.6,0.11,1.82,1
11.1,17.0,146.2,0.28,0.53,0
17.6,7.7,132.0,0.15,0.87,0
18.5,12.8,121.8,0.23,0.46,0
17.6,20.0,167.7,0.3,0.27,0
70.7,34.6,205.9,0.09,2.0,0
12.7,9.5,146.9,0.19,0.48,0
73.6,10.8,156.6,0.02,1.73,1
72.9,64.8,251.1,0.07,2.33,1
16.7,8.2,152.9,0.25,0.58,0
11.8,7.7,107.6,0.23,0.63,0
11.5,6.9,132.3,0.24,0.52,1
37.3,48.3,352.1,0.02,3.25,0
85.8,41.2,239.1,0.1,2.27,1
9.4,12.6,124.8,0.27,0.4,0
16.7,10.0,126.1,0.25,0.5,0
43.8,57.9,212.0,0.05,3.75,0
19.8,10.7,151.6,0.31,0.58,0
16.1,7.7,146.6,0.26,0.67,0
22.0,5.1,116.2,0.32,0.63,0
75.1,56.5,194.9,0.13,1.06,1
43.2,45.9,229.5,0.1,2.19,1
14.0,9.5,156.5,0.33,0.31,0
65.7,14.5,227.1,0.08,4.04,1
20.6,18.2,140.7,0.31,0.23,0
49.0,62.8,202.3,0.03,3.0,1
85.4,47.6,281.5,0.03,1.34,1
17.2,11.7,152.5,0.18,0.89,0
13.1,8.8,119.8,0.25,0.44,0
13.8,6.6,149.8,0.26,0.5,0
14.3,19.1,158.1,0.19,0.44,0
2.8,7.6,159.8,0.3,0.66,0
47.9,32.1,197.3,0.1,1.83,1
20.0,4.1,133.8,0.18,0.01,0
17.5,5.9,154.7,0.3,0.66,0
10.2,5.0,136.0,0.31,0.54,0
16.3,5.5,104.9,0.25,0.6,0
0.0,16.9,147.3,0.33,0.44,0
55.2,50.1,215.8,0.13,3.08,1
20.6,17.1,123.0,0.28,0.26,0
28.5,10.1,133.3,0.26,0.56,0
24.4,7.0,137.1,0.22,0.17,1
21.8,7.6,119.4,0.19,0.62,0
24.4,6.3,137.6,0.25,0.53,0
18.6,11.0,131.8,0.18,0.66,0
11.2,13.7,149.4,0.22,0.41,0
53.3,59.7,233.0,0.13,1.15,1
88.4,57.3,270.3,0.06,1.92,1
18.1,5.5,149.6,0.36,0.81,0
14.4,7.0,145.8,0.26,0.2,0
20.6,16.4,142.0,0.29,0.98,0
23.4,15.6,140.7,0.23,0.09,0
8.9,5.8,182.6,0.28,0.33,0
14.3,14.8,103.8,0.26,0.31,1
13.2,2.2,102.7,0.25,0.6,0
86.0,49.4,237.5,0.11,1.33,0
34.2,22.7,185.9,0.06,2.74,1
70.8,22.6,288.1,0.11,1.95,1
72.3,32.2,241.4,0.12,2.34,1
10.5,9.6,96.5,0.26,0.45,0
13.8,12.2,156.3,0.3,0.78,0
15.0,10.7,172.3,0.2,0.36,0
50.9,23.4,222.4,0.15,2.03,0
14.3,2.2,155.6,0.2,0.73,0
10.8,14.5,133.3,0.29,0.57,0
13.8,12.3,100.2,0.27,0.37,0
73.7,52.6,246.1,0.11,1.81,1
57.2,50.5,203.2,0.18,1.96,1
60.6,47.3,238.7,0.09,2.75,1
52.3,45.3,158.7,0.15,2.16,1
14.6,13.3,120.9,0.32,0.56,0
78.8,50.5,206.1,0.15,2.58,1
15.7,3.2,181.3,0.3,0.4,1
13.1,10.1,145.0,0.23,0.14,0
15.9,7.3,183.7,0.25,0.64,0
10.0,9.9,169.6,0.21,0.11,0
0.3,17.7,161.4,0.32,0.13,0
95.7,46.4,258.9,0.1,3.48,1
20.5,15.6,121.5,0.15,0.45,0
72.2,32.6,209.3,0.18,0.76,1
13.5,8.1,150.3,0.22,0.18,0
8.4,8.3,172.8,0.15,0.92,0
14.0,19.8,147.8,0.19,0.34,0
57.5,61.1,198.2,0.15,2.0,1
67.0,50.9,274.1,0.16,4.43,1
17.8,7.1,119.6,0.28,0.58,0
7.4,8.3,148.2,0.26,0.46,0
27.7,50.8,219.1,0.1,3.06,1
9.1,12.3,141.5,0.21,0.79,1
12.9,9.6,111.5,0.15,0.11,0
9.9,0.6,143.1,0.19,0.42,0
10.5,10.4,162.5,0.22,0.26,0
25.9,12.2,157.9,0.22,0.55,0
9.9,4.2,98.3,0.31,0.74,0
20.3,6.9,138.1,0.22,0.31,0
68.8,31.4,241.2,0.03,2.7,1
44.7,32.9,217.1,0.1,1.34,1
25.0,6.6,160.0,0.28,0.54,0
11.5,3.3,131.7,0.23,0.58,0
44.5,30.9,220.3,0.15,2.44,1
19.2,14.6,110.6,0.22,0.54,0
17.2,7.7,141.1,0.23,0.75,0
