Pack_Voltage,Pack_Current,Instant_Power,Cell_Max,Cell_Min,Pack_Temp,Thermal_Grad,Inverter_Temp,Ambient_Temp,Coolant_Flow,Iso_Resistance,Gas_PPM,SoP,Label_Safety
333.53,1.99,0.66,4.19,3.87,70.91,1.95,80.62,18.09,3.58,122.67,188.1,87.0,2
361.74,93.12,30.91,4.18,4.1,43.75,0.74,46.67,51.4,6.93,232.45,25.0,123.5,0
345.31,56.52,17.02,4.15,3.88,71.92,0.51,69.53,18.24,5.33,219.81,98.4,94.1,1
332.53,34.55,13.98,4.2,4.17,32.37,0.0,37.3,2.77,8.02,184.51,3.2,137.7,1
347.26,41.97,15.78,4.17,3.7,93.91,2.48,101.24,33.46,4.78,0.0,131.5,89.6,2
369.86,71.83,22.87,4.14,3.66,76.71,1.75,84.27,16.45,2.42,55.33,116.7,91.0,2
345.58,123.98,26.87,4.2,3.72,77.07,2.42,83.26,21.88,2.2,131.46,366.1,97.5,2
325.41,53.43,18.76,4.17,3.99,67.48,0.85,65.63,24.93,4.42,173.8,0.0,102.5,1
339.61,62.67,17.46,4.15,4.13,48.44,0.0,55.48,39.07,9.16,466.0,7.4,116.0,0
347.45,92.27,45.38,4.15,4.08,74.95,2.93,84.46,20.88,12.02,29.47,160.1,68.6,2
331.88,72.45,21.07,4.16,4.18,31.6,1.04,33.64,38.43,6.29,476.07,29.6,113.5,0
353.87,43.48,15.89,4.19,4.13,45.95,0.15,43.38,20.42,2.0,207.92,0.0,116.8,1
354.13,27.41,8.83,4.19,4.1,76.04,3.47,85.13,21.74,9.09,327.41,4.0,104.7,0
337.04,71.14,25.86,4.2,3.69,86.69,4.65,89.18,41.55,5.72,85.04,214.0,67.3,2
354.47,16.29,7.34,4.19,4.18,76.57,1.13,88.33,6.43,6.55,115.24,66.3,82.3,2
347.3,34.6,11.19,4.19,3.84,64.37,1.91,69.76,17.76,1.32,0.0,300.3,99.1,2
365.85,138.16,44.11,4.19,3.41,50.17,2.93,53.33,15.16,6.67,130.27,65.8,115.2,2
341.42,17.68,4.59,4.17,3.84,66.33,0.0,71.36,30.99,2.54,112.77,48.7,113.2,2
332.94,23.83,7.99,4.19,3.72,34.89,1.88,44.92,12.29,0.0,0.0,253.8,113.2,2
334.82,80.1,34.15,4.09,4.17,48.67,0.0,47.48,33.03,9.34,354.17,47.6,111.4,1
341.95,36.78,12.76,4.18,4.03,19.97,0.37,28.59,10.05,6.66,156.02,35.9,119.9,1
355.95,116.64,30.12,4.14,4.13,70.28,0.07,74.95,46.2,2.63,335.98,31.0,79.9,1
365.43,104.95,36.38,4.19,4.17,27.48,0.0,33.06,20.8,4.83,417.21,7.5,120.0,0
342.52,58.84,23.32,4.16,4.14,0.0,1.75,5.91,25.1,5.33,420.78,54.4,166.0,0
338.76,42.68,9.8,4.12,4.1,47.74,2.01,51.24,19.56,8.64,483.8,38.3,108.2,1
356.26,125.21,53.5,4.17,4.15,53.08,0.06,60.41,15.93,6.36,599.77,0.0,113.0,0
349.96,11.55,4.03,4.19,4.15,26.18,0.87,27.14,11.47,9.51,344.15,1.9,126.9,0
341.12,44.98,15.36,4.2,3.76,66.21,2.9,70.32,24.31,9.75,143.05,96.4,98.2,2
357.06,76.15,33.62,4.18,4.15,36.68,0.74,36.13,36.05,0.0,114.47,66.4,120.9,2
362.91,7.9,2.89,4.11,4.04,28.44,2.3,32.84,18.95,2.52,354.67,3.2,134.9,0
356.76,55.24,28.89,4.17,4.09,35.17,1.06,34.05,1.34,1.34,691.3,0.2,114.7,0
347.36,84.6,33.52,4.14,4.06,56.64,1.12,66.28,32.17,3.55,498.61,37.8,86.0,1
358.04,25.03,11.17,4.15,4.09,37.99,0.42,31.46,17.67,9.43,407.89,12.2,110.3,0
367.71,75.53,34.15,4.19,3.93,89.7,1.47,96.79,8.63,0.0,25.63,247.8,71.4,2
340.06,31.05,11.27,4.14,4.1,7.57,2.39,8.42,22.74,13.49,367.38,0.4,134.2,0
351.55,26.33,8.78,4.14,4.12,16.61,0.94,30.36,24.66,1.98,133.78,0.0,149.2,1
320.93,115.04,27.47,4.15,3.98,84.36,0.28,87.88,19.17,4.99,158.25,187.4,90.9,2
340.75,84.7,23.0,4.14,3.89,61.49,1.43,67.93,30.76,6.0,0.0,308.0,110.1,2
339.67,98.75,26.56,4.13,3.67,41.39,2.42,52.81,32.45,0.0,0.0,213.8,128.2,2
332.27,58.33,25.8,4.2,3.81,65.42,1.79,71.35,24.42,5.48,0.0,105.6,95.4,2
343.38,60.41,24.1,4.2,4.11,66.43,0.95,68.38,38.12,8.28,279.59,4.7,111.1,0
382.11,32.39,11.93,4.15,4.03,48.03,0.0,56.74,27.81,4.01,284.85,4.1,121.9,1
360.96,53.78,9.73,4.16,4.18,31.28,0.5,41.76,23.77,8.69,181.07,8.0,124.2,0
381.39,13.49,6.41,4.18,4.11,53.55,0.0,59.83,18.89,8.27,277.85,36.9,98.8,0
378.0,30.41,13.05,4.18,3.7,12.1,1.04,17.92,24.59,1.59,147.02,225.1,149.3,2
362.15,13.5,5.12,4.19,4.01,57.67,0.51,54.72,26.37,14.76,230.35,14.4,111.1,1
348.59,48.87,17.75,4.18,3.98,53.68,0.97,65.88,17.08,3.66,52.93,67.8,99.5,2
372.07,67.13,33.19,4.13,4.12,57.8,0.66,57.37,19.13,7.18,278.23,1.7,104.3,0
356.36,8.42,3.15,4.17,4.09,39.72,0.88,53.24,12.78,4.09,401.1,8.5,121.9,0
382.48,98.74,34.2,4.2,3.88,80.23,0.0,87.22,18.68,2.19,162.57,184.7,89.1,2
336.52,23.7,9.28,4.13,4.16,44.9,0.04,48.62,12.26,9.39,388.5,15.4,104.0,0
335.47,48.95,15.38,4.15,4.11,9.7,0.02,17.22,30.8,6.16,562.69,24.8,147.4,0
350.66,78.1,25.0,4.15,3.59,63.52,2.96,70.96,25.13,6.27,131.6,80.9,98.1,2
350.79,103.03,42.11,4.14,4.18,47.87,0.0,53.08,26.11,4.77,443.28,15.3,130.6,0
337.35,93.31,13.25,4.18,4.05,49.32,0.14,52.67,33.09,6.67,593.05,58.8,98.2,1
328.34,58.33,19.31,4.14,4.11,71.39,0.37,80.79,23.29,6.85,116.95,79.5,83.4,2
358.33,26.66,10.88,4.08,4.16,32.68,0.44,37.52,16.55,2.38,192.37,71.4,137.9,1
336.91,78.75,19.47,4.18,4.15,32.17,1.34,45.22,19.53,8.89,360.02,1.0,103.9,0
358.7,153.97,42.07,4.16,4.15,17.75,0.53,19.18,26.47,3.24,380.28,17.2,133.5,0
339.64,80.78,21.23,4.14,3.65,128.79,1.46,139.24,35.02,5.61,6.85,71.1,49.6,2
357.0,53.51,17.23,4.12,4.13,53.91,0.08,57.42,20.81,10.06,444.67,2.6,99.0,0
351.46,42.65,15.47,4.19,4.09,84.8,0.68,90.73,33.18,16.26,176.96,282.4,79.0,2
364.2,1.82,0.62,4.17,3.52,109.17,3.29,117.23,31.12,3.62,193.21,159.8,65.3,2
377.68,73.11,23.56,4.18,3.75,29.17,1.91,35.33,36.4,2.63,149.11,0.0,135.9,2
355.61,60.16,26.41,4.13,3.69,90.51,1.8,97.85,19.3,4.11,0.0,167.9,86.8,1
340.77,6.67,3.0,4.14,3.78,72.95,2.27,86.1,36.94,0.0,98.32,304.6,101.3,2
336.94,116.06,40.55,4.18,4.09,46.93,0.0,52.94,31.07,5.98,67.22,61.7,90.6,2
355.25,95.73,36.72,4.12,3.7,34.37,5.33,36.78,16.98,1.42,115.13,130.4,117.5,2
348.5,62.7,17.94,4.17,4.04,41.28,2.69,50.47,12.11,0.15,305.87,37.8,101.8,1
360.79,31.13,9.66,4.17,4.13,57.45,0.5,63.33,30.26,10.97,463.95,5.3,104.3,0
359.73,117.18,51.76,4.17,3.92,102.29,3.17,113.62,18.4,3.6,342.49,134.9,52.7,2
362.73,61.27,21.91,4.07,4.0,29.96,0.0,39.37,29.05,5.33,369.97,1.1,127.0,0
356.33,102.91,38.61,4.17,3.61,93.37,1.5,94.27,37.01,0.86,153.76,282.4,72.4,2
350.2,62.65,22.0,4.13,4.16,42.67,0.2,55.82,21.33,8.53,350.94,25.0,118.2,1
328.6,64.76,26.14,4.16,4.14,36.49,2.16,47.63,42.5,10.71,172.74,15.6,130.1,1
344.22,89.46,32.23,4.19,4.09,32.31,0.38,42.13,13.98,5.55,411.3,23.3,134.5,1
359.33,0.65,0.28,4.17,4.14,27.5,0.0,32.64,19.12,8.69,424.98,3.3,132.4,0
358.24,97.3,42.44,4.17,3.8,29.86,0.0,38.13,29.7,5.9,102.22,46.0,119.1,2
325.33,131.89,43.61,4.1,4.1,32.18,0.0,39.72,10.32,4.82,614.81,47.5,118.6,0
349.21,22.38,5.19,4.17,4.16,39.09,1.28,46.94,27.39,7.66,243.97,45.7,124.8,1
350.43,52.89,21.81,4.14,4.09,33.63,1.05,42.89,27.01,9.57,227.5,1.3,125.9,0
359.87,88.18,42.07,4.15,3.99,59.44,0.04,74.82,29.22,12.77,360.37,28.6,107.0,1
328.01,117.75,32.43,4.16,4.1,66.62,0.0,73.25,19.43,4.74,591.94,0.0,91.9,1
344.96,77.74,18.11,4.17,4.0,60.96,2.41,62.06,26.9,7.09,300.99,23.3,107.3,1
353.41,114.64,50.04,4.19,4.05,90.86,1.3,96.05,20.21,0.0,72.65,244.5,99.2,2
366.48,51.09,15.66,4.2,3.7,67.77,1.74,72.93,21.5,2.1,0.0,125.0,88.7,2
326.93,36.63,11.6,4.19,4.09,48.71,1.3,57.8,22.24,4.11,516.92,38.6,123.7,1
356.89,30.18,10.89,4.16,4.08,38.73,0.0,36.74,27.3,7.15,383.45,7.4,101.2,0
342.59,33.61,11.1,4.09,4.18,25.45,0.5,34.86,31.45,6.92,232.13,1.2,116.9,0
337.18,7.46,2.09,4.18,3.47,112.27,2.93,112.17,21.17,0.0,0.0,91.8,67.5,2
362.5,33.22,11.31,4.12,4.11,39.29,1.17,45.86,13.84,8.47,554.22,25.8,120.8,1
362.27,48.08,17.3,4.15,4.14,60.62,0.6,73.14,23.43,7.92,451.94,1.3,112.9,0
354.37,59.06,15.58,4.18,4.11,53.21,0.07,56.07,42.3,2.72,535.2,0.0,116.8,1
348.31,38.73,9.34,4.15,4.14,34.37,0.0,43.45,31.98,9.2,464.1,22.6,123.5,0
337.94,101.94,25.03,4.19,4.06,62.85,0.41,64.66,1.0,0.0,22.94,109.7,111.3,2
334.97,49.96,16.09,4.18,4.11,52.53,0.1,50.24,39.35,8.53,329.9,24.9,117.3,1
346.77,96.3,28.02,4.1,4.07,79.56,1.11,90.66,33.62,5.97,273.56,0.0,91.8,1
353.53,69.91,30.19,4.13,4.17,32.25,1.19,46.57,38.48,2.42,458.99,12.7,123.2,0
344.65,18.46,4.39,4.19,4.11,24.51,0.0,24.8,10.85,0.83,252.11,0.2,145.2,0
342.29,31.57,14.21,4.19,4.16,8.08,2.94,10.57,41.57,6.11,428.55,6.4,146.4,0
376.53,70.43,28.55,4.18,4.09,57.1,0.52,53.44,9.61,7.72,440.46,41.9,101.0,1
351.36,70.59,29.7,4.16,3.69,46.23,1.68,47.67,26.17,3.98,217.21,222.4,125.0,2
333.35,52.48,18.61,4.16,3.91,72.83,1.17,80.99,0.43,9.89,312.24,184.5,78.6,2
356.24,57.28,21.57,4.17,4.15,50.25,0.9,61.04,24.22,7.48,509.31,7.4,108.7,0
364.5,60.83,22.21,4.19,4.13,70.52,0.9,83.54,29.04,0.0,70.33,80.7,99.6,2
365.04,60.62,14.61,4.2,4.14,35.16,0.11,37.86,15.17,8.95,533.92,3.7,116.9,0
351.97,48.24,12.63,4.18,3.66,94.07,1.45,92.57,21.1,11.08,131.38,170.2,89.7,2
343.96,50.74,23.7,4.12,4.12,49.77,1.68,55.78,35.27,0.0,459.83,23.9,127.0,1
349.13,84.33,28.94,4.17,4.12,32.13,1.47,38.11,16.28,8.77,388.68,1.0,122.5,0
358.98,73.28,33.3,4.17,3.47,72.59,4.39,71.52,8.96,1.43,163.71,306.8,96.0,2
372.58,118.2,53.45,4.12,4.09,76.14,0.27,77.15,21.31,5.79,405.78,23.7,86.6,1
332.99,38.62,13.79,4.17,3.97,98.47,2.1,105.68,26.31,5.87,0.0,20.7,58.0,2
367.11,119.2,46.07,4.19,4.03,40.36,0.0,44.3,36.72,2.85,150.87,1.1,115.7,1
359.17,77.28,25.47,4.17,4.09,33.08,0.0,40.9,30.04,5.65,345.0,56.6,111.4,1
363.72,197.59,88.39,4.14,3.65,89.24,3.4,84.5,39.46,2.81,98.3,206.6,96.2,2
331.91,42.96,11.74,4.18,4.06,60.42,0.2,69.77,22.74,2.0,276.56,110.1,90.7,2
355.0,55.84,18.31,4.19,3.96,43.64,1.14,44.81,12.24,10.93,387.19,31.6,102.4,1
360.46,17.27,6.31,4.1,3.96,60.23,0.78,64.65,27.26,6.88,429.14,30.3,98.3,2
342.22,74.46,19.78,4.17,4.06,35.07,0.42,43.36,15.85,6.55,278.3,41.0,109.9,1
360.48,133.66,44.9,4.19,4.1,35.4,0.86,45.12,18.98,7.63,566.85,3.3,116.1,0
323.41,26.26,8.65,4.19,4.07,67.41,0.42,81.09,22.42,0.0,200.99,23.6,110.6,0
338.2,33.4,13.95,4.19,4.12,23.29,0.0,29.12,10.9,11.58,379.44,9.4,120.9,0
351.28,62.74,11.71,4.18,4.15,17.86,1.62,28.37,18.01,1.81,411.93,13.6,145.8,1
342.79,73.2,30.14,4.17,4.08,62.09,0.73,65.2,24.87,12.23,479.25,5.6,99.6,0
354.6,74.59,25.5,4.19,4.07,50.08,0.0,55.99,20.54,4.37,260.06,20.3,101.7,1
351.82,74.0,28.01,4.19,4.17,92.47,0.0,97.54,26.88,4.83,449.47,45.8,82.0,1
348.58,37.03,8.24,4.19,4.11,44.63,0.84,48.97,38.1,10.67,332.25,0.0,117.8,1
332.34,29.0,9.24,4.18,3.79,27.32,2.21,16.23,22.59,0.9,141.56,275.2,105.0,2
344.03,19.99,8.39,4.15,3.45,72.16,5.54,75.27,30.18,3.79,96.65,148.3,95.5,2
346.7,54.51,14.36,4.15,4.09,64.39,0.0,71.84,29.67,13.75,545.64,19.9,101.0,1
348.78,5.92,2.13,4.15,4.14,28.97,1.79,41.98,37.15,8.06,290.14,5.2,120.5,0
334.32,65.91,28.34,4.15,4.17,30.52,0.0,33.23,16.33,13.01,571.96,1.4,121.9,0
323.69,166.33,52.74,4.19,4.18,63.51,1.11,72.08,13.11,8.63,279.15,69.5,89.9,0
349.67,138.13,46.91,4.18,3.74,33.19,1.64,37.49,12.89,5.4,95.41,255.4,126.8,2
358.88,95.17,24.12,4.15,4.16,38.57,0.0,46.32,12.81,8.0,366.26,4.0,106.7,0
320.64,59.09,23.15,4.18,3.99,73.95,2.64,84.48,16.88,0.0,147.25,245.4,96.6,2
352.11,61.4,24.5,4.16,4.15,55.47,0.52,57.97,28.62,12.98,338.32,5.4,111.4,0
360.35,34.14,11.03,4.09,4.08,54.07,0.0,62.06,25.22,4.71,104.37,21.4,99.2,1
354.04,65.67,29.07,4.15,4.07,56.34,1.13,59.89,39.59,2.66,271.4,237.5,104.5,2
338.77,49.25,18.1,4.18,4.12,70.37,0.24,71.51,17.55,0.26,152.7,0.0,73.9,0
337.35,53.34,16.73,4.16,4.19,73.6,0.0,83.0,28.03,3.94,410.32,60.6,75.3,1
323.24,30.48,8.81,4.17,4.06,63.08,1.38,72.32,14.24,0.0,516.13,15.3,91.8,1
348.84,65.59,26.88,4.19,4.09,44.61,1.5,52.52,23.71,3.98,202.22,28.9,111.6,1
347.61,34.49,12.05,4.19,3.77,76.72,2.6,74.36,33.19,0.0,16.38,184.4,109.3,2
342.65,69.18,16.63,4.2,3.44,105.5,3.7,115.69,14.39,4.25,182.98,171.6,74.6,2
359.95,120.69,35.3,4.12,4.11,18.49,0.96,15.79,16.99,4.63,233.57,18.3,137.2,1
350.02,32.21,10.7,4.15,3.66,43.76,3.34,40.0,34.96,0.77,185.03,172.4,118.9,2
318.99,50.67,18.21,4.19,4.16,35.07,0.37,38.75,22.97,5.39,525.29,13.9,110.5,0
367.23,48.81,19.6,4.14,4.02,51.07,0.71,55.35,24.87,9.08,334.0,41.2,107.8,1
348.8,52.53,21.51,4.17,4.14,68.64,0.78,71.64,21.58,3.6,437.5,0.0,104.9,1
329.34,56.02,16.53,4.18,3.76,109.79,1.45,113.29,20.38,2.59,174.7,250.1,47.0,2
372.21,71.66,14.79,4.19,4.16,46.84,0.0,56.27,15.56,11.22,327.87,36.3,121.0,1
356.69,47.95,17.38,4.15,4.12,22.1,1.14,34.94,30.12,3.68,642.52,32.9,114.7,0
345.01,39.34,13.58,4.1,3.94,105.68,0.45,119.0,24.44,2.89,34.07,49.0,88.1,2
344.18,1.51,0.52,4.18,3.91,81.22,0.81,86.89,29.43,9.88,137.24,180.9,71.5,2
339.88,27.34,10.0,4.19,4.17,28.11,1.62,38.44,21.84,2.23,491.48,76.6,133.6,1
340.41,3.6,1.25,4.18,4.14,84.13,0.0,87.74,32.29,7.1,105.0,24.1,83.3,1
345.57,63.22,17.43,4.14,4.05,67.86,0.35,72.99,16.69,0.57,490.15,20.2,93.6,1
335.89,51.95,15.69,4.19,3.83,72.78,2.07,78.16,21.37,0.72,0.0,245.8,99.1,2
324.23,77.38,16.58,4.09,4.08,34.85,0.0,42.01,25.91,5.38,281.49,26.0,128.1,0
340.8,54.72,14.0,4.18,4.18,30.87,0.65,25.0,8.66,5.16,427.79,6.2,114.5,0
341.08,31.39,11.84,4.12,3.86,39.98,0.0,40.97,9.04,3.18,542.89,22.7,128.5,2
371.18,74.57,29.2,4.18,4.06,51.11,1.34,53.9,22.63,9.38,401.01,33.4,128.9,1
369.68,64.36,24.87,4.19,4.13,94.57,0.5,97.97,48.93,9.56,173.07,178.0,51.7,2
344.15,25.16,8.13,4.12,4.02,62.12,0.14,65.38,33.16,1.86,156.38,47.4,100.6,1
340.8,17.86,7.56,4.12,3.83,69.58,1.33,73.25,28.27,6.25,97.43,0.0,87.5,2
362.21,87.04,29.14,4.17,4.13,55.01,0.0,55.01,24.62,1.08,233.57,73.9,104.6,1
386.1,91.09,27.28,4.2,4.11,49.74,0.0,51.67,23.84,7.87,330.96,7.5,111.9,0
365.81,91.64,27.64,4.18,4.16,48.02,0.81,53.58,12.0,12.25,427.44,9.1,104.3,0
346.3,113.18,44.22,4.12,3.67,132.97,4.05,142.61,16.99,5.18,0.0,0.0,39.0,0
343.77,97.27,27.21,4.16,3.81,90.69,1.3,97.21,30.53,5.62,30.56,31.6,76.3,2
334.38,3.66,1.18,4.14,4.07,36.85,3.42,50.98,15.31,0.57,166.67,3.8,108.8,1
367.28,127.41,45.26,4.15,4.05,63.26,0.48,66.21,28.35,12.6,225.9,10.4,88.9,1
350.76,103.51,36.49,4.17,4.12,8.44,2.64,12.22,40.96,6.81,366.59,8.9,150.7,0
325.39,67.86,23.8,4.12,4.12,65.1,0.78,62.46,26.41,4.83,59.94,52.8,96.3,1
369.89,13.08,4.38,4.15,4.14,40.58,0.21,44.89,11.48,9.74,446.88,13.1,96.5,0
343.29,2.92,0.7,4.18,4.11,120.56,2.06,123.29,30.37,0.0,249.87,201.7,59.5,1
354.45,54.4,22.01,4.18,4.05,50.07,3.05,51.22,15.3,7.43,393.83,4.6,115.3,1
384.54,118.83,48.3,4.19,3.55,48.8,2.59,52.61,23.9,6.8,223.12,297.4,124.6,2
375.91,39.68,14.0,4.16,3.92,53.51,2.03,56.99,37.85,2.61,413.68,52.4,114.8,1
347.9,10.31,3.52,4.11,4.19,44.12,0.0,55.25,29.75,12.33,415.1,6.8,109.9,0
381.94,34.89,11.54,4.2,3.76,80.92,1.96,85.42,30.22,5.46,222.21,183.0,77.7,2
355.95,85.48,27.58,4.19,3.84,83.6,1.05,89.12,19.5,2.54,102.41,9.7,106.9,2
345.62,64.89,22.09,4.06,3.98,40.55,0.26,45.85,46.58,3.93,506.39,33.6,104.8,1
344.49,100.43,33.24,4.19,3.89,150.42,1.25,155.69,31.51,0.0,0.0,226.9,1.7,2
351.49,102.67,38.11,4.12,4.06,87.95,1.15,94.79,17.24,13.79,418.59,5.0,87.7,0
336.57,5.1,1.38,4.15,4.13,65.74,1.2,82.08,23.38,4.9,145.03,42.4,104.5,2
334.98,67.58,31.71,4.17,3.88,58.7,0.65,69.18,14.78,1.91,118.95,94.7,91.2,0
336.95,64.33,22.65,4.11,4.11,63.35,0.0,68.87,30.35,4.2,516.75,54.5,89.9,1
363.16,17.79,5.74,4.18,4.08,51.75,1.75,53.81,30.36,2.85,89.1,215.8,127.2,2
343.52,54.62,19.36,4.18,4.15,61.25,0.0,58.05,17.56,6.9,51.99,22.0,92.9,1
352.92,17.62,3.42,4.2,4.04,53.4,1.51,56.36,27.87,8.22,282.16,21.5,99.8,1
348.72,68.74,20.2,4.15,3.84,123.98,1.52,130.14,36.91,5.09,252.84,242.2,54.2,2
330.52,16.46,6.4,4.2,4.14,41.33,1.39,50.91,18.35,8.61,480.57,14.4,108.9,0
340.46,89.19,31.17,4.12,4.11,41.0,0.99,52.11,17.03,4.16,287.67,31.8,107.4,1
352.16,19.26,7.29,4.18,3.67,90.02,2.71,96.9,30.93,2.71,62.95,188.5,67.9,2
360.07,83.46,34.17,4.2,4.02,35.74,1.38,44.16,38.13,9.52,208.1,17.1,115.7,1
340.11,98.19,36.01,4.17,4.06,52.34,0.7,64.08,25.21,5.74,353.7,8.3,116.7,0
320.98,85.29,31.86,4.14,4.12,33.42,0.2,41.78,22.82,7.99,290.32,10.1,116.6,0
345.46,46.15,18.91,4.2,4.1,23.8,0.0,29.8,25.87,6.42,477.37,39.1,134.2,0
348.25,54.8,21.03,4.17,4.07,28.93,0.74,40.85,25.15,3.62,244.27,16.4,131.5,0
347.8,49.44,15.02,4.16,3.81,71.32,1.98,75.63,11.5,0.0,45.73,200.0,87.7,2
348.6,93.21,41.74,4.17,4.04,65.27,1.2,76.62,12.7,1.27,36.46,242.8,102.3,2
326.01,75.89,37.22,4.18,4.06,52.6,1.56,53.25,29.94,2.37,217.26,0.0,116.6,1
341.13,75.4,32.76,4.17,4.11,20.83,0.0,22.67,30.93,12.03,279.1,7.6,119.5,0
344.15,29.55,11.87,4.18,3.76,77.94,0.0,78.46,26.21,4.39,196.15,215.2,90.0,2
348.24,10.51,3.8,4.14,4.03,64.85,1.68,66.52,36.92,4.0,0.0,0.0,112.0,2
343.24,39.65,9.93,4.17,3.68,113.55,3.62,115.66,19.7,4.9,145.48,218.4,76.8,2
364.77,68.22,29.58,4.16,4.07,26.92,0.92,42.17,37.19,10.8,190.82,19.7,132.4,1
349.92,73.29,27.15,4.11,3.96,40.5,0.54,54.94,32.35,0.02,459.52,0.0,108.5,1
356.61,8.65,2.45,4.11,3.55,39.95,2.76,36.54,19.74,4.49,158.82,160.1,110.5,2
358.81,37.83,12.1,4.15,3.82,101.76,0.89,103.88,7.65,5.36,237.07,244.9,79.3,2
357.4,104.64,29.78,4.17,4.16,29.98,0.0,28.01,23.35,9.23,461.08,10.5,137.9,1
353.49,12.48,3.89,4.18,4.13,34.94,1.12,42.42,29.03,10.62,383.96,5.2,106.8,0
363.49,124.09,39.61,4.14,4.14,22.24,1.0,27.24,32.1,7.06,589.07,12.5,117.8,0
337.8,67.54,25.95,4.19,4.06,7.3,0.0,14.97,29.31,3.28,304.49,29.2,146.5,1
332.28,48.42,10.69,4.14,3.47,51.85,2.02,60.97,19.97,0.0,192.08,3.8,102.1,2
337.36,5.91,2.6,4.15,4.17,68.98,0.99,72.02,25.93,11.34,423.71,62.3,105.4,1
369.89,140.4,44.07,4.2,4.15,90.17,0.43,95.76,26.74,0.0,0.0,5.4,74.2,2
370.3,71.59,25.31,4.17,4.13,28.21,1.13,25.2,38.16,7.86,297.77,7.3,130.7,0
356.65,64.13,28.8,4.06,4.1,44.07,1.2,43.52,18.32,13.71,502.53,8.1,102.3,0
329.24,48.76,15.57,4.19,4.15,35.39,0.0,45.7,20.73,3.06,514.12,13.1,109.5,0
362.41,80.97,27.39,4.16,4.19,30.08,0.6,38.35,34.4,5.52,553.69,0.3,119.8,0
344.05,111.0,39.05,4.2,3.8,84.43,1.69,91.5,32.08,5.7,103.67,251.3,70.8,2
317.25,38.84,10.73,4.19,4.08,19.09,0.32,24.78,33.29,4.55,507.95,11.7,139.7,0
376.8,106.0,43.09,4.17,3.73,90.45,1.36,98.09,24.77,1.59,28.63,141.7,75.7,2
367.65,20.57,9.13,4.19,3.67,105.02,2.98,105.85,17.17,2.67,45.4,208.9,70.4,2
356.64,53.52,13.59,4.14,4.05,0.0,0.76,0.0,17.87,3.23,507.75,15.9,153.6,1
345.14,67.01,27.81,4.15,4.1,24.05,0.0,27.46,22.52,9.8,457.9,4.3,126.7,0
341.24,3.16,1.14,4.16,4.17,27.45,0.0,26.38,29.22,9.18,578.16,2.1,131.2,0
354.15,74.82,30.01,4.17,4.08,39.28,0.91,42.31,27.62,13.76,276.05,50.5,116.9,1
338.4,0.96,0.27,4.06,3.76,60.53,2.46,67.61,17.71,5.19,84.06,119.9,95.1,1
371.9,34.78,14.59,4.19,4.11,26.04,0.65,33.23,28.12,6.41,224.74,0.2,134.3,0
351.56,23.43,7.41,4.12,3.9,112.69,1.42,114.85,30.13,0.0,26.53,284.1,70.5,2
339.64,65.25,27.02,4.14,4.17,47.91,1.0,43.85,18.3,5.12,213.63,49.5,80.6,2
342.03,110.51,20.19,4.16,4.01,44.14,2.78,52.87,36.85,4.69,141.12,103.8,112.5,2
342.73,62.77,16.98,4.15,4.16,29.45,1.04,34.52,5.58,4.76,403.03,6.6,136.2,0
349.67,62.85,30.98,4.1,3.81,64.02,1.94,66.88,29.32,0.0,95.69,244.2,94.4,2
359.72,12.68,5.0,4.15,3.77,74.55,0.78,76.0,19.49,5.79,0.0,146.2,82.5,2
330.81,24.13,6.74,4.16,4.11,40.34,0.0,45.0,23.73,4.57,429.31,5.3,108.9,0
354.56,93.47,32.87,4.1,4.14,42.33,0.0,53.59,18.25,2.26,560.82,1.2,119.1,0
341.93,70.67,30.69,4.17,3.82,77.07,2.93,88.03,34.39,9.11,138.4,304.1,97.1,2
334.79,64.17,24.15,4.15,4.03,80.28,0.46,85.08,27.94,7.2,0.0,88.5,81.2,2
352.35,57.66,20.03,4.17,4.14,42.5,0.37,40.87,24.46,3.94,506.93,38.7,114.8,1
347.56,70.82,25.12,4.14,4.1,38.18,0.0,46.4,36.27,12.66,317.73,29.6,123.0,0
346.75,3.48,1.41,4.19,3.79,102.02,3.59,108.64,23.18,5.53,0.0,12.5,63.4,2
376.91,168.02,59.27,4.14,4.06,40.28,0.0,49.15,25.21,5.48,424.73,7.9,126.0,0
331.28,0.36,0.12,4.12,4.07,71.75,0.0,73.5,21.79,10.84,216.64,31.8,74.5,1
359.74,41.73,17.55,4.13,3.46,74.6,3.16,84.76,17.34,7.77,22.29,147.7,91.9,2
364.0,38.67,11.21,4.2,3.52,43.79,2.9,46.66,38.99,2.66,176.13,205.6,101.6,2
346.63,4.02,1.47,4.18,3.94,69.5,0.89,70.25,19.81,0.0,24.48,159.8,108.0,2
360.42,99.74,39.43,4.12,4.14,29.18,0.0,41.52,16.99,8.22,428.1,1.1,118.3,0
349.09,89.7,37.7,4.12,4.11,47.73,0.0,45.41,6.55,9.1,330.27,4.5,104.2,1
345.6,90.63,30.46,4.14,4.08,33.1,0.0,40.81,20.94,7.98,499.52,8.7,124.9,0
344.9,76.37,29.1,4.17,3.98,71.24,0.55,79.32,25.18,8.57,0.0,204.7,85.0,2
349.4,37.62,11.42,4.2,4.08,49.45,2.06,54.34,15.72,5.61,148.97,24.0,103.1,1
367.31,106.79,35.34,4.17,3.43,84.62,2.05,90.48,28.83,0.0,184.01,166.2,88.6,2
